date,TARGET
2022-01-08 18:00:00,102.1558480483882
2022-01-08 19:00:00,102.87985120266694
2022-01-08 20:00:00,103.61021850008116
2022-01-08 21:00:00,104.82056053434138
2022-01-08 22:00:00,108.73493737784881
2022-01-08 23:00:00,110.74264583981731
2022-01-09 00:00:00,112.916641743794
2022-01-09 01:00:00,113.84096455955793
2022-01-09 02:00:00,117.54731478178702
2022-01-09 03:00:00,119.35582453592059
2022-01-09 04:00:00,120.81536416367312
2022-01-09 05:00:00,121.80910148081148
2022-01-09 06:00:00,123.33107001866291
2022-01-09 07:00:00,122.53136818289668
2022-01-09 08:00:00,120.51898817068053
2022-01-09 09:00:00,120.85416773014488
2022-01-09 10:00:00,118.70396723785267
2022-01-09 11:00:00,115.40666261101062
2022-01-09 12:00:00,112.74195027270716
2022-01-09 13:00:00,111.22624522344036
2022-01-09 14:00:00,108.88026237631797
2022-01-09 15:00:00,106.44287771297834
2022-01-09 16:00:00,104.7937976269646
2022-01-09 17:00:00,103.28625650058343
2022-01-09 18:00:00,103.94146995244881
2022-01-09 19:00:00,103.39748924009129
2022-01-09 20:00:00,104.19324788932701
2022-01-09 21:00:00,104.36467936058503
2022-01-09 22:00:00,107.43479624693423
2022-01-09 23:00:00,110.42472604086325
2022-01-10 00:00:00,112.03298216637772
2022-01-10 01:00:00,114.41152616119469
2022-01-10 02:00:00,116.62195758061235
2022-01-10 03:00:00,119.30836897544641
2022-01-10 04:00:00,119.89907714820336
2022-01-10 05:00:00,120.73478619506534
2022-01-10 06:00:00,121.66606618127372
2022-01-10 07:00:00,121.15158755771368
2022-01-10 08:00:00,121.15864191928499
2022-01-10 09:00:00,119.45526902628333
2022-01-10 10:00:00,116.62973232948016
2022-01-10 11:00:00,114.67953039082133
2022-01-10 12:00:00,111.3279744701616
2022-01-10 13:00:00,107.50751637016948
2022-01-10 14:00:00,108.16870809623286
2022-01-10 15:00:00,104.70034427125769
2022-01-10 16:00:00,103.27997442681865
2022-01-10 17:00:00,101.69784781642585
2022-01-10 18:00:00,101.80433706670154
2022-01-10 19:00:00,101.0352452992691
2022-01-10 20:00:00,102.20232136658764
