date,TARGET
2022-01-08 13:00:00,110.26349821124688
2022-01-08 14:00:00,107.16725393539816
2022-01-08 15:00:00,104.85950509683536
2022-01-08 16:00:00,104.55295516217822
2022-01-08 17:00:00,104.00820822091517
2022-01-08 18:00:00,105.33941607264987
2022-01-08 19:00:00,105.34248341102267
2022-01-08 20:00:00,107.63131276169793
2022-01-08 21:00:00,107.49001184436457
2022-01-08 22:00:00,108.73414289173078
2022-01-08 23:00:00,112.34612035199991
2022-01-09 00:00:00,113.89403507730326
2022-01-09 01:00:00,116.30967377912437
2022-01-09 02:00:00,118.77737538228108
2022-01-09 03:00:00,121.01163957289006
2022-01-09 04:00:00,122.35275206202772
2022-01-09 05:00:00,123.97360978918651
2022-01-09 06:00:00,125.98071537642655
2022-01-09 07:00:00,124.90696364897474
2022-01-09 08:00:00,124.31570832235546
2022-01-09 09:00:00,122.35755596214686
2022-01-09 10:00:00,119.7683418681257
2022-01-09 11:00:00,118.82028811369614
2022-01-09 12:00:00,116.2486119125303
2022-01-09 13:00:00,113.18290314603709
2022-01-09 14:00:00,110.97480054425127
2022-01-09 15:00:00,107.25727646624158
2022-01-09 16:00:00,107.50329437466966
2022-01-09 17:00:00,106.76510353436751
2022-01-09 18:00:00,106.19046963635122
2022-01-09 19:00:00,106.97402072474712
2022-01-09 20:00:00,107.50436175069076
2022-01-09 21:00:00,109.35214502120245
2022-01-09 22:00:00,112.85128376585267
2022-01-09 23:00:00,111.27736813856754
2022-01-10 00:00:00,116.13756753539653
2022-01-10 01:00:00,118.17919658485587
2022-01-10 02:00:00,121.31675906773947
2022-01-10 03:00:00,122.72656461004017
2022-01-10 04:00:00,123.69462651540547
2022-01-10 05:00:00,124.08118742381265
2022-01-10 06:00:00,124.86636815126585
2022-01-10 07:00:00,123.49219288440351
2022-01-10 08:00:00,122.56404076255873
2022-01-10 09:00:00,119.11092414604161
2022-01-10 10:00:00,119.56306065389776
2022-01-10 11:00:00,117.2329181293475
2022-01-10 12:00:00,114.78202787324726
2022-01-10 13:00:00,111.33848420629037
2022-01-10 14:00:00,108.69215805508561
2022-01-10 15:00:00,105.45504084240712
2022-01-10 16:00:00,103.40066499020885
2022-01-10 17:00:00,101.87470227722467
2022-01-10 18:00:00,101.86023171987732
2022-01-10 19:00:00,102.19144366398203
2022-01-10 20:00:00,101.25922179219457
2022-01-10 21:00:00,102.02126051850748
2022-01-10 22:00:00,105.58368078354218
2022-01-10 23:00:00,107.50536544833325
2022-01-11 00:00:00,109.1766265499538
2022-01-11 01:00:00,111.63614631085937
2022-01-11 02:00:00,112.60350396816739
2022-01-11 03:00:00,115.57971624755704
2022-01-11 04:00:00,116.5251397138012
2022-01-11 05:00:00,118.03068849514499
2022-01-11 06:00:00,117.07379960664287
2022-01-11 07:00:00,117.25441286625484
2022-01-11 08:00:00,116.264765293303
2022-01-11 09:00:00,114.79810530373504
2022-01-11 10:00:00,110.84144941223751
2022-01-11 11:00:00,108.22586330534254
2022-01-11 12:00:00,105.00061234886027
2022-01-11 13:00:00,101.73005975678102
2022-01-11 14:00:00,98.65359768522735
2022-01-11 15:00:00,97.33107340774197
2022-01-11 16:00:00,96.65586409714008
2022-01-11 17:00:00,95.44214113754391
2022-01-11 18:00:00,95.02674730671944
2022-01-11 19:00:00,93.29936704429932
2022-01-11 20:00:00,94.08640408159616
2022-01-11 21:00:00,95.09915051281241
2022-01-11 22:00:00,97.34607416350292
2022-01-11 23:00:00,98.85267591437075
2022-01-12 00:00:00,101.35464292415347
2022-01-12 01:00:00,102.40269948681895
2022-01-12 02:00:00,103.90724891607496
2022-01-12 03:00:00,107.38416656521701
2022-01-12 04:00:00,110.95668289926802
2022-01-12 05:00:00,110.20995290121805
2022-01-12 06:00:00,111.08717057678007
2022-01-12 07:00:00,109.44737064127439
2022-01-12 08:00:00,105.73170594946802
2022-01-12 09:00:00,103.89075659699661
2022-01-12 10:00:00,104.36181809936886
2022-01-12 11:00:00,102.21456267914618
2022-01-12 12:00:00,98.88615032889967
2022-01-12 13:00:00,95.16746534013693
2022-01-12 14:00:00,92.89247391767024
