date,TARGET
2022-01-22 05:00:00,100.43914286036758
2022-01-22 06:00:00,100.90154870124995
2022-01-22 07:00:00,102.34970884785577
2022-01-22 08:00:00,100.30964665511242
2022-01-22 09:00:00,98.84705470504521
2022-01-22 10:00:00,97.55826930844752
2022-01-22 11:00:00,96.25426378061988
2022-01-22 12:00:00,93.74937225906346
2022-01-22 13:00:00,92.7699096225482
2022-01-22 14:00:00,89.07362196750323
2022-01-22 15:00:00,88.19820412010318
2022-01-22 16:00:00,86.07064187841713
2022-01-22 17:00:00,84.25685867106552
2022-01-22 18:00:00,84.94913575786119
2022-01-22 19:00:00,85.82183042377027
2022-01-22 20:00:00,85.94175862135474
2022-01-22 21:00:00,88.98957682574255
2022-01-22 22:00:00,91.00197749466349
2022-01-22 23:00:00,95.01981183977742
2022-01-23 00:00:00,98.04831768966078
2022-01-23 01:00:00,100.80302443622311
2022-01-23 02:00:00,101.92794906807082
2022-01-23 03:00:00,103.46744592396844
2022-01-23 04:00:00,105.276707925804
2022-01-23 05:00:00,105.55762556307602
2022-01-23 06:00:00,105.8328079265167
2022-01-23 07:00:00,105.73069671727535
2022-01-23 08:00:00,105.29117725975598
2022-01-23 09:00:00,104.8577221736306
2022-01-23 10:00:00,101.32180369830935
2022-01-23 11:00:00,98.29518130404652
2022-01-23 12:00:00,97.7023649499703
2022-01-23 13:00:00,94.01670643597899
2022-01-23 14:00:00,91.38552053909044
2022-01-23 15:00:00,89.89359706229891
2022-01-23 16:00:00,89.0005604187816
2022-01-23 17:00:00,88.49435578578633
2022-01-23 18:00:00,88.93028570326977
2022-01-23 19:00:00,89.81801334859507
2022-01-23 20:00:00,89.47647789263037
2022-01-23 21:00:00,91.0311772700302
2022-01-23 22:00:00,91.61283594594438
2022-01-23 23:00:00,93.3780001640206
2022-01-24 00:00:00,97.44952281358896
2022-01-24 01:00:00,98.79045898819426
2022-01-24 02:00:00,102.23617381666001
2022-01-24 03:00:00,103.90042311694057
2022-01-24 04:00:00,105.02999166885262
2022-01-24 05:00:00,107.04223573419353
2022-01-24 06:00:00,106.75080468673754
2022-01-24 07:00:00,107.33492297319272
2022-01-24 08:00:00,105.9348503913966
2022-01-24 09:00:00,103.6919863444943
2022-01-24 10:00:00,102.00974211963944
2022-01-24 11:00:00,99.62972479613907
2022-01-24 12:00:00,97.17798104665331
2022-01-24 13:00:00,94.7231027587829
2022-01-24 14:00:00,92.01906132958163
2022-01-24 15:00:00,89.28155353100311
2022-01-24 16:00:00,87.10963975429958
2022-01-24 17:00:00,86.34266817195022
2022-01-24 18:00:00,86.42429393451197
2022-01-24 19:00:00,86.37630115197359
2022-01-24 20:00:00,87.26046255898306
2022-01-24 21:00:00,88.00341665287543
2022-01-24 22:00:00,89.8270542099423
2022-01-24 23:00:00,92.10275300636553
2022-01-25 00:00:00,95.49438954925446
2022-01-25 01:00:00,95.80514084702324
2022-01-25 02:00:00,99.38727902484047
2022-01-25 03:00:00,100.98685338037131
2022-01-25 04:00:00,102.26202304261014
2022-01-25 05:00:00,103.53992289187467
2022-01-25 06:00:00,102.60462167162345
2022-01-25 07:00:00,101.8360931293045
2022-01-25 08:00:00,100.9008114090374
2022-01-25 09:00:00,98.07868798005221
2022-01-25 10:00:00,96.96976154835605
2022-01-25 11:00:00,94.54909121634267
2022-01-25 12:00:00,90.11971892000344
2022-01-25 13:00:00,89.73448311896824
2022-01-25 14:00:00,85.73673416004074
2022-01-25 15:00:00,85.38353975510809
2022-01-25 16:00:00,81.75558230114504
2022-01-25 17:00:00,81.44033904389869
2022-01-25 18:00:00,80.75733556614027
2022-01-25 19:00:00,80.96202877633993
2022-01-25 20:00:00,81.13567563444033
2022-01-25 21:00:00,83.29011986903339
2022-01-25 22:00:00,85.58522089991351
2022-01-25 23:00:00,87.64122490785748
2022-01-26 00:00:00,92.39802476724807
2022-01-26 01:00:00,93.70910628383923
2022-01-26 02:00:00,94.54601070674273
2022-01-26 03:00:00,96.18821719761068
2022-01-26 04:00:00,98.40686497425864
2022-01-26 05:00:00,98.09407067222931
2022-01-26 06:00:00,99.44259547281013
2022-01-26 07:00:00,98.00476407362858
2022-01-26 08:00:00,97.3943415453787
2022-01-26 09:00:00,95.85395178954275
2022-01-26 10:00:00,94.1504370314683
2022-01-26 11:00:00,91.17008344765505
2022-01-26 12:00:00,88.19626084729767
2022-01-26 13:00:00,87.06252092367065
2022-01-26 14:00:00,83.2011496519772
2022-01-26 15:00:00,80.79898418687159
2022-01-26 16:00:00,79.02582008316176
2022-01-26 17:00:00,78.64800227612098
2022-01-26 18:00:00,77.9498959991932
2022-01-26 19:00:00,76.91125692654919
2022-01-26 20:00:00,79.12851377777703
2022-01-26 21:00:00,81.91396936008134
2022-01-26 22:00:00,84.40524822119319
2022-01-26 23:00:00,87.35351748595545
2022-01-27 00:00:00,87.9010904298871
2022-01-27 01:00:00,90.07874095265012
2022-01-27 02:00:00,93.03698222484027
2022-01-27 03:00:00,96.20272795668026
2022-01-27 04:00:00,97.562663696621
2022-01-27 05:00:00,98.79547682825574
2022-01-27 06:00:00,98.53102310581663
2022-01-27 07:00:00,98.16486147943871
2022-01-27 08:00:00,96.23875395439214
2022-01-27 09:00:00,95.1039514703537
2022-01-27 10:00:00,93.03913952547478
2022-01-27 11:00:00,90.6920156190863
2022-01-27 12:00:00,88.13237523199133
2022-01-27 13:00:00,87.55728284374806
2022-01-27 14:00:00,84.09274490984488
2022-01-27 15:00:00,82.45897769642029
2022-01-27 16:00:00,80.10680201558203
2022-01-27 17:00:00,79.0199113164238
2022-01-27 18:00:00,79.13393520499768
2022-01-27 19:00:00,78.54640233101273
2022-01-27 20:00:00,80.162495346451
2022-01-27 21:00:00,82.56703436602413
2022-01-27 22:00:00,83.7252339550859
2022-01-27 23:00:00,88.23704683681775
2022-01-28 00:00:00,90.31001922170853
2022-01-28 01:00:00,93.39497983264528
2022-01-28 02:00:00,95.59885693708273
2022-01-28 03:00:00,98.42685952555524
2022-01-28 04:00:00,101.4553025332668
2022-01-28 05:00:00,102.59955826843941
2022-01-28 06:00:00,102.35266151538085
2022-01-28 07:00:00,103.25768379517527
2022-01-28 08:00:00,101.55068246724409
2022-01-28 09:00:00,99.40416578115958
2022-01-28 10:00:00,97.58272618163453
2022-01-28 11:00:00,97.04157977623886
2022-01-28 12:00:00,93.97157831164564
2022-01-28 13:00:00,90.95282864500828
2022-01-28 14:00:00,91.54534157851194
2022-01-28 15:00:00,88.37177096861538
2022-01-28 16:00:00,87.12792361580142
2022-01-28 17:00:00,85.13737502250217
2022-01-28 18:00:00,87.02551046287122
2022-01-28 19:00:00,88.78218737725129
2022-01-28 20:00:00,88.79664929814241
2022-01-28 21:00:00,90.50216203116806
2022-01-28 22:00:00,93.12165013899802
2022-01-28 23:00:00,95.70194623784221
2022-01-29 00:00:00,96.86977572569643
2022-01-29 01:00:00,100.96062038241017
2022-01-29 02:00:00,103.18868455003859
2022-01-29 03:00:00,105.98157939836834
2022-01-29 04:00:00,107.38197019187581
2022-01-29 05:00:00,108.66392581447283
2022-01-29 06:00:00,110.46151759310483
2022-01-29 07:00:00,110.09319707439232
2022-01-29 08:00:00,107.60535200109878
2022-01-29 09:00:00,108.37793741031791
2022-01-29 10:00:00,106.0035124497881
2022-01-29 11:00:00,103.02027112616769
2022-01-29 12:00:00,102.33253528770327
2022-01-29 13:00:00,99.11860414724414
2022-01-29 14:00:00,98.39452108081842
2022-01-29 15:00:00,95.38627897237825
2022-01-29 16:00:00,94.7509298928718
